id,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10,epoch_11,epoch_12,epoch_13,epoch_14,epoch_15,epoch_16,epoch_17,epoch_18,epoch_19,epoch_20,epoch_21,epoch_22,epoch_23,epoch_24,epoch_25,epoch_26,epoch_27,epoch_28,epoch_29,epoch_30,epoch_31,epoch_32,epoch_33,epoch_34,epoch_35,epoch_36,epoch_37,epoch_38,epoch_39,epoch_40,epoch_41,epoch_42,epoch_43,epoch_44,epoch_45,epoch_46,epoch_47,epoch_48,epoch_49,epoch_50,epoch_51,epoch_52,epoch_53,epoch_54,epoch_55,epoch_56,epoch_57,epoch_58,epoch_59,epoch_60,epoch_61,epoch_62,epoch_63,epoch_64,epoch_65,epoch_66,epoch_67,epoch_68,epoch_69,epoch_70,epoch_71,epoch_72,epoch_73,epoch_74,epoch_75,epoch_76,epoch_77,epoch_78,epoch_79,epoch_80,epoch_81,epoch_82,epoch_83,epoch_84,epoch_85,epoch_86,epoch_87,epoch_88,epoch_89,epoch_90,epoch_91,epoch_92,epoch_93,epoch_94,epoch_95,epoch_96,epoch_97,epoch_98,epoch_99,epoch_100,best_accuracy,best_epoch,warmup_epochs,interval_epochs,measure,heuristic,model,dataset
r6pddksg,32.54,39.9,46.21,51.65,54.48,58.68,61.98,64.18,65.58,68.56,68.72,69.45,71.04,72.54,73.52,73.24,73.92,74.2,75.17,75.85,75.95,76.17,75.54,77.04,77.45,77.55,78.2,77.96,77.97,79.05,79.3,79.02,79.43,79.44,79.62,78.91,80.5,79.36,79.72,79.85,80.04,79.27,80.37,80.0,80.14,80.35,79.91,80.53,80.86,80.45,80.3,80.52,80.69,80.65,81.24,80.98,80.9,81.46,81.04,81.07,81.15,81.35,81.51,81.66,81.02,81.35,80.75,82.29,81.73,81.31,82.17,81.91,81.84,81.07,81.61,81.68,81.68,82.44,81.81,81.87,81.85,82.01,81.73,81.41,82.29,82.5,82.08,82.09,81.32,82.21,82.22,81.75,82.15,81.73,82.0,82.13,82.19,82.28,82.22,82.54,82.54,100,40,15,average,roundrobin,resnet18,cifar10
15s49chu,32.61,42.54,49.47,52.02,57.61,61.91,62.82,66.51,67.65,70.13,70.38,71.57,72.89,73.74,73.98,74.48,74.82,75.86,76.07,75.59,76.96,77.22,77.27,78.17,77.83,79.21,78.83,77.66,79.47,79.39,79.65,78.84,80.2,79.91,79.71,79.96,80.13,80.5,80.42,80.79,80.62,80.57,80.2,80.52,80.87,81.17,81.22,81.0,81.46,81.19,81.59,81.0,81.56,81.56,81.85,81.15,81.08,80.96,81.62,82.14,81.14,82.11,81.47,82.06,81.74,81.77,81.84,82.36,81.76,82.52,81.66,81.88,81.75,82.45,81.88,82.47,81.59,81.81,81.98,82.6,82.29,82.69,82.25,81.88,82.03,82.43,82.16,82.88,82.83,82.41,81.97,82.24,81.96,82.17,81.71,82.27,83.17,83.06,81.59,82.21,83.17,97,40,15,average,roundrobin,resnet18,cifar10
ww37iw8c,36.46,46.69,52.87,55.92,60.6,64.42,66.23,67.76,70.39,71.18,72.32,73.2,73.8,74.54,75.11,75.01,76.13,76.32,77.3,77.52,77.47,77.64,78.11,77.97,78.9,78.92,78.59,78.11,79.26,79.66,79.9,79.15,79.45,80.42,80.71,80.51,80.57,80.62,80.82,80.72,80.75,80.88,81.03,80.76,81.09,80.29,81.61,81.8,81.44,81.8,80.21,81.44,81.92,81.97,81.8,81.33,81.56,81.91,82.57,81.79,82.53,81.6,81.73,82.17,81.67,82.13,81.9,82.06,81.82,81.87,81.8,81.97,82.2,81.88,82.97,82.3,81.78,82.01,81.64,82.95,82.39,82.06,82.42,82.6,82.5,81.66,83.0,82.36,82.11,82.31,82.29,80.81,82.08,82.61,82.47,82.29,82.33,82.67,82.24,82.68,83.0,87,40,15,average,roundrobin,resnet18,cifar10
3q2sygl1,31.84,40.61,46.38,50.09,53.82,59.28,61.69,62.79,65.02,67.37,68.44,69.72,70.29,70.99,72.06,73.97,73.18,74.14,75.16,74.26,75.59,76.4,76.35,76.59,76.47,77.04,78.47,77.63,78.46,78.92,79.52,79.32,78.96,79.87,79.89,78.97,79.18,79.6,80.26,79.88,80.22,80.45,80.02,79.83,80.45,80.31,80.79,80.71,80.56,80.9,80.3,80.39,80.91,80.88,81.19,80.62,81.57,80.57,80.56,81.03,81.28,81.93,80.99,81.02,81.44,81.39,80.89,81.49,81.35,81.94,82.15,82.02,82.02,81.61,81.21,81.8,81.47,81.56,82.35,81.44,81.21,81.12,81.58,81.41,81.64,81.7,82.19,81.57,82.86,81.28,82.32,81.35,82.47,82.36,81.59,81.55,81.82,82.79,82.58,81.19,82.86,89,40,15,average,roundrobin,resnet18,cifar10
3s27zvch,23.85,36.55,43.26,47.87,48.6,56.58,59.27,62.48,65.12,67.5,68.3,69.23,70.84,71.92,70.97,73.48,73.71,74.52,75.59,74.95,76.37,76.2,76.5,77.16,77.62,78.12,78.68,77.98,78.8,79.66,78.93,79.6,79.77,80.24,79.36,80.1,80.46,80.07,80.71,80.13,80.71,81.13,80.67,80.87,81.05,80.79,81.01,80.53,80.95,81.15,81.5,81.75,81.26,81.15,80.5,81.44,81.56,81.57,81.61,81.32,81.61,81.11,81.96,82.23,81.47,82.02,81.33,82.18,81.68,81.77,81.92,81.98,81.94,81.83,82.47,82.23,81.31,82.68,82.62,81.61,81.97,82.57,81.85,81.59,82.57,82.43,83.27,82.59,81.81,82.43,82.65,82.85,82.5,82.24,82.42,83.21,82.46,82.36,82.84,82.78,83.27,87,40,15,average,roundrobin,resnet18,cifar10
3d2s07xj,32.92,42.69,48.28,52.08,55.85,61.67,63.03,65.48,67.7,68.47,69.87,71.46,72.12,73.26,73.82,73.7,75.05,75.86,75.54,76.02,76.88,77.34,77.52,77.2,78.56,77.71,78.91,78.41,78.52,79.44,79.28,79.21,79.0,79.56,80.27,79.6,80.41,80.77,80.34,80.8,80.61,80.0,80.98,80.52,81.07,81.26,81.38,81.07,81.06,81.07,81.12,80.6,81.62,81.43,81.44,81.49,81.75,82.0,81.24,82.08,81.1,81.56,81.63,82.17,81.71,82.07,81.63,81.78,82.29,82.22,81.55,81.72,81.65,81.94,82.39,81.86,81.91,81.58,82.21,82.84,82.24,81.1,82.15,82.14,82.81,81.33,82.67,82.4,82.98,81.62,82.41,82.75,82.44,82.1,82.46,81.93,82.22,82.03,82.56,82.34,82.98,89,40,15,average,roundrobin,resnet18,cifar10
1sy84j5i,25.08,37.71,44.48,48.77,52.37,57.69,60.06,62.18,65.39,67.32,68.48,69.98,70.67,72.28,71.89,73.26,73.55,74.79,75.67,74.81,76.41,76.68,77.1,77.17,77.8,77.49,78.84,77.49,78.02,78.82,79.37,78.64,79.57,79.86,79.4,79.71,80.14,79.47,80.37,79.44,79.86,80.19,80.33,80.45,81.15,80.87,80.47,80.81,80.58,81.36,81.61,80.93,81.71,81.15,80.79,81.45,81.55,80.91,81.37,80.97,81.22,80.82,81.74,81.04,81.74,81.84,81.79,81.58,81.96,82.11,81.49,81.67,81.67,81.86,81.83,82.23,82.46,81.95,82.23,82.09,82.42,81.94,82.32,82.54,82.08,82.17,82.11,82.15,82.12,82.16,82.65,82.61,82.02,82.28,82.87,82.89,82.42,82.51,82.08,82.61,82.89,96,40,15,average,roundrobin,resnet18,cifar10
394vuq8n,24.38,33.88,40.65,45.66,51.28,56.41,59.51,61.8,64.0,66.13,67.71,69.24,70.46,71.59,72.2,72.64,72.94,73.89,74.44,75.35,75.86,75.98,76.5,76.87,77.65,77.99,78.09,77.55,77.6,78.34,78.13,77.75,79.33,79.56,78.83,79.58,78.88,79.46,80.04,80.14,79.94,79.43,80.71,80.01,80.49,80.57,81.05,80.94,80.94,80.49,81.27,80.64,80.91,81.06,80.99,80.73,81.24,81.45,81.1,81.2,80.42,81.57,81.5,81.84,81.69,81.76,82.11,81.61,81.14,81.27,81.12,81.65,81.66,82.06,81.21,81.88,81.54,82.45,81.54,81.82,82.38,81.83,81.95,82.62,82.18,82.3,83.05,82.06,82.54,83.02,82.79,82.8,82.22,82.62,82.38,82.04,82.0,82.3,82.21,82.39,83.05,87,40,15,average,roundrobin,resnet18,cifar10
3l8azgg3,34.19,38.66,46.67,51.18,54.88,56.32,62.19,64.35,66.63,67.86,68.96,70.19,70.97,72.28,73.25,73.33,74.0,74.78,75.96,75.18,75.97,76.48,75.78,76.53,77.88,78.32,78.41,77.51,77.96,78.41,79.14,78.86,79.35,78.82,79.1,79.29,79.25,79.93,79.54,79.9,80.49,80.16,80.06,80.39,80.38,80.76,80.55,80.84,80.42,80.41,80.51,80.57,80.99,80.67,81.26,81.48,81.39,80.86,81.16,81.42,81.1,81.03,81.59,81.23,80.71,81.66,80.74,81.19,81.46,81.82,81.84,81.24,81.44,81.75,81.52,81.08,81.81,81.67,81.38,81.76,81.34,81.57,82.32,82.09,81.87,81.53,81.6,82.53,82.49,81.39,81.54,81.71,81.65,82.42,82.15,81.97,82.14,82.01,81.93,82.0,82.53,88,40,15,average,roundrobin,resnet18,cifar10
1zv8f6gw,23.76,33.7,40.76,45.14,47.54,49.99,53.28,56.25,58.65,61.67,64.07,65.39,66.17,68.02,68.29,69.97,71.38,70.78,72.31,73.09,74.02,73.42,75.2,74.44,75.92,76.53,76.72,76.1,76.51,77.05,77.9,76.93,78.18,78.57,78.08,78.44,79.14,79.13,79.77,79.39,78.97,79.02,79.67,79.43,80.08,80.61,79.33,80.92,80.1,80.92,80.18,79.91,81.08,80.68,81.13,80.75,80.58,80.97,80.67,81.04,81.64,81.17,81.13,81.29,81.9,81.75,81.18,81.59,81.22,81.86,81.41,82.24,82.18,82.26,82.27,81.65,81.46,81.76,82.25,82.17,81.51,81.49,82.14,82.61,81.67,82.03,82.03,82.76,81.31,82.07,82.23,82.18,82.51,81.59,81.77,82.4,82.28,82.17,82.72,81.81,82.76,88,40,15,average,roundrobin,resnet18,cifar10
